especie_key,tipo_especie,nombre_comun,nombre_cientifico,categoria_iucn,categoria_iucn_label,es_amenazada
694,AVES,LORA FRENTE AMARILLA,AMAZONA OCHROCEPHALA,LC,Preocupación menor,False
695,AVES,LORA CABECI AZUL,PIONUS MENSTRUUS,LC,Preocupación menor,False
696,AVES,BUHO DE ANTEOJOS,PULSATRIX PERSPICILATA,LC,Preocupación menor,False
697,REPTILES,TORTUGA HICOTEA,TRACHEMYS CALLIROSTRIS,NE,No evaluada,False
698,REPTILES,LORA FRENTE AMARILLA,AMAZONA OCHROCEPHALA,LC,Preocupación menor,False
699,AVES,TORCASA,COLUMBINA TALPACOTI,LC,Preocupación menor,False
700,AVES,AVESTRUZ,STRUTHIO CAMELUS,LC,Preocupación menor,False
701,MAMIFEROS,CHIGUIRO,HYDROCHAERIS HYDROCHAERIS,LC,Preocupación menor,False
702,AVES,DIAMANTE BABERO,POEPHILA ACUTICAUDA,LC,Preocupación menor,False
703,AVES,GUACAMAYA AZUL,ARA ARARAUNA,LC,Preocupación menor,False
704,MAMIFEROS,PEREZOZO DE 2 DEDOS,CHOLOEPUS HOFFMANNI,LC,Preocupación menor,False
705,MAMIFEROS,ARMADILLO,DASYPUS NOMENCICTUS,NE,No evaluada,False
706,AVES,REINITA,COEREBA FLAVEOLA,LC,Preocupación menor,False
707,AVES,COLIBRI,AMAZILITA TZACATL,NE,No evaluada,False
708,REPTILES,TROTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,NE,No evaluada,False
709,AVES,MIRLA,TURDUS IGNOBILIS,LC,Preocupación menor,False
710,REPTILES,VIVORA DE SANGRE,CLELIA CLELIA,LC,Preocupación menor,False
711,AVES,CHOTACABRAS,NYCTIDROMUS ALBICOLLIS,LC,Preocupación menor,False
712,DESCONOCIDO,DESCONOCIDO,PENDIENTE,NE,No evaluada,False
713,REPTILES,TALLA EQUIS,BOTHROPS PUNCTATUS,LC,Preocupación menor,False
714,REPTILES,TALLA EQUIS,BOTHROPS ASPER,LC,Preocupación menor,False
715,REPTILES,TORTUGA CHARAPA,PODOCNEMIS UNIFIIIS,VU,Vulnerable,True
716,REPTILES,GECKO,EUBLEPHARIS MACULARIUS,LC,Preocupación menor,False
717,AVES,IGUAZA,DENDROCYGNA AUTUMNALIS,LC,Preocupación menor,False
718,MAMIFEROS,AULLADOR,ALOUATTA SENICULUS,LC,Preocupación menor,False
719,MAMIFEROS,VENADO COLORADO,MAZAMA RUFINA,VU,Vulnerable,True
720,AVES,COTORRA FRENTIROJA,PSITTACARA WAGLERI,NT,Casi amenazada,False
721,REPTILES,CASCABEL,CROTALUS DURISSUS,LC,Preocupación menor,False
722,REPTILES,CULEBRA LORA,CHIRONIUS MONTICOLA,LC,Preocupación menor,False
723,AVES,LORITO DE FUERTE,HAPALOPSITTACA FUERTESI,EN,En peligro,True
724,MAMIFEROS,TIGRILLO,LEOPARDUS WIEDII,NT,Casi amenazada,False
725,REPTILES,TORTUGA TAPACULO,KINOSRTERNON LAUCOSTOMUN,NE,No evaluada,False
726,AVES,GAVILAN GARRAPATERO,MILVAGO CHIMACHIMA,LC,Preocupación menor,False
727,REPTILES,CAZADORA VERDE,CHIRONIUS MONTICOLA,LC,Preocupación menor,False
728,AVES,CHAMON,MOLOTHRUS ORYZIVORUS,LC,Preocupación menor,False
729,AVES,JILGUERO,SPINUS SPINESCENS,LC,Preocupación menor,False
730,AVES,TANGARA,TANGARA VITRIOLINA,LC,Preocupación menor,False
731,AVES,BUHO E ANTEOJOS,PULSATRIX PERSPICILLATA,LC,Preocupación menor,False
732,REPTILES,ONCILLA,LEOPARDUS TIGRINUS,VU,Vulnerable,True
733,REPTILES,ANOLIS,ANOLIS FRASERI,LC,Preocupación menor,False
734,AVES,BICHIFUE,PITANGUS SULPHURATUS,LC,Preocupación menor,False
735,AVES,BIENPARADO,NYCTIBIUS GRISEUS,LC,Preocupación menor,False
736,AVES,PASSERIFORME,PENDIENTE,NE,No evaluada,False
737,AVES,VERDILLO,PACHYSYLVIA SEMIBRUNNEA,LC,Preocupación menor,False
738,AVES,GARZA,BUBULCUS IBIS,LC,Preocupación menor,False
739,AVES,PERICO HUILENSE,BROTOGERIS JUGULARIS,LC,Preocupación menor,False
740,MAMIFEROS,IGUANA,IGUANA IGUANA,LC,Preocupación menor,False
741,REPTILES,PERRO MONTE,POTOS FLAVUS,LC,Preocupación menor,False
742,AVES,TORTUGA TAPACULO,KINOSTERNON LEUCOSTOMUM,NE,No evaluada,False
743,AVES,NUTRIA DE RIO,LONTRA LONGICAUDIS,NT,Casi amenazada,False
744,MAMIFEROS,GARRAPATERO,CROTOPHAGA ANI,LC,Preocupación menor,False
745,AVES,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,LC,Preocupación menor,False
746,MAMIFEROS,TÓRTOLA,ZENAIDA AURICULATA,LC,Preocupación menor,False
747,REPTILES,GARZA BUEYERA,BUBULCUS IBIS,LC,Preocupación menor,False
748,AVES,PEREZOSO 2 DEDOS,CHOLOEPUS HOFFMANNI,LC,Preocupación menor,False
749,REPTILES,BICHOFUE,PITANGUS SULPHURATUS,LC,Preocupación menor,False
750,MAMIFEROS,BOA,BOA CONSTRICTOR,LC,Preocupación menor,False
751,AVES,TORTUGA ESTUCHE,KINOSTERNON DUNNI,VU,Vulnerable,True
752,MAMIFEROS,COTORRA CABECIAZUL,PIONUS MENSTRUUS RUBRIGULARIS,LC,Preocupación menor,False
753,AVES,TORTUGA MORDEDORA,CHELYDRA ACUTIROSTRIS,NE,No evaluada,False
754,AVES,ZORRO PERRUNO,CERDOCYON THOUS,LC,Preocupación menor,False
755,MAMIFEROS,TORCAZA,ZENAIDA AURICULATA,LC,Preocupación menor,False
756,REPTILES,TÓRTOLA,COLUMBINA TALPACOTI,LC,Preocupación menor,False
757,MAMIFEROS,TÓRTOLA,COLUMBINA TALPACOTI,LC,Preocupación menor,False
758,MAMIFEROS,TORTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,NE,No evaluada,False
759,AVES,TORTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,NE,No evaluada,False
760,MAMIFEROS,TORTUGA MORROCOY,CHELONOIDIS CARBONARIA,NE,No evaluada,False
761,AVES,TORTUGA MORROCOY,CHELONOIDIS CARBONARIA,NE,No evaluada,False
762,AVES,PERRO DE MONTE,POTOS FLAVUS,LC,Preocupación menor,False
763,AVES,ARMADILLO,DASYPUS NOVEMCINCTUS,LC,Preocupación menor,False
764,AVES,CAZADORA CARACOLERA,DIPSAS SANCTIJOANNIS,LC,Preocupación menor,False
765,REPTILES,ZARIGÜEYA,DIDELPHIS MARSUPIALIS,LC,Preocupación menor,False
766,AVES,IGUANA,IGUANA IGUANA,LC,Preocupación menor,False
767,AVES,SERPIENTE OJO DE GATO,IMANTODES CENCHOA,LC,Preocupación menor,False
768,REPTILES,ARDILLA,NOTOSCIURUS GRANATENSIS,NE,No evaluada,False
769,MAMIFEROS,GAVILAN CAMINERO,RUPORNIS MAGNIROSTRIS,LC,Preocupación menor,False
770,MAMIFEROS,TORTUGA TAPACULO,KINOSTERNON LEUCOSTOMUM,NE,No evaluada,False
771,REPTILES,BIEN PARADO,NYCTIBIUS GRISEUS,LC,Preocupación menor,False
772,MAMIFEROS,VENADO SOCHE,MAZAMA RUFINA,VU,Vulnerable,True
773,MAMIFEROS,ARROYERA DE COLA NEGRA,DRYMARCHON MELANURUS,LC,Preocupación menor,False
774,MAMIFEROS,PISINGO,DENDROCYGNA AUTUMNALIS,LC,Preocupación menor,False
775,REPTILES,PISINGO,DENDROCYGNA AUTUMNALIS,LC,Preocupación menor,False
776,AVES,TORTUGA TAPACULO,KINOSTERNON LEUCOSTOMUN,NE,No evaluada,False
777,AVES,CHIGUIRO,HYDROCHOERUS HYDROCHAERIS,LC,Preocupación menor,False
778,MAMIFEROS,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,LC,Preocupación menor,False
779,ANFIBIOS,COTORRA CABECIAZUL,PIONUS MENSTRUUS RUBRIGULARIS,LC,Preocupación menor,False
780,MAMIFEROS,GARZA BUEYERA,BUBULCUS IBIS,LC,Preocupación menor,False
781,MAMIFEROS,CERNICALO,FALCO SPARVERIUS,LC,Preocupación menor,False
782,MAMIFEROS,MIRLA COMUN,TURDUS IGNOBILIS,LC,Preocupación menor,False
783,MAMIFEROS,LORA CACHETIAMARILLA,AMAZONA AMAZONICA,LC,Preocupación menor,False
784,REPTILES,PERRO DE MONTE,POTOS FLAVUS,LC,Preocupación menor,False
785,MAMIFEROS,BICHUFUE,PITANGUS SULPHURATUS,LC,Preocupación menor,False
786,REPTILES,GUACAMAYA ENANA,ARA SEVERUS,LC,Preocupación menor,False
787,MAMIFEROS,CHILACOA,ARAMIDES CAJANEUS,LC,Preocupación menor,False
788,REPTILES,TINGUA,PORPHYRIO MARTINICA,LC,Preocupación menor,False
789,REPTILES,HORMIGUERO,TAMANDUA MEXICANA,LC,Preocupación menor,False
790,MAMIFEROS,CULEBRA PERICO VERDE,LEPTOPHIS AHAETULLA,LC,Preocupación menor,False
791,REPTILES,ZORRO,CERDOCYON THOUS,LC,Preocupación menor,False
792,REPTILES,COTORRA CABECIAZUL,PIONUS MENSTRUUS,LC,Preocupación menor,False
793,AVES,TORTUGA TAPA CULO,KINOSTERNON LEUCOSTOMUM,NE,No evaluada,False
794,AVES,TORTUGA CHARAPA,PODOCNEMIS UNIFILIS,VU,Vulnerable,True
795,REPTILES,TÓRTOLA,ZENAIDA AURICULATA,LC,Preocupación menor,False
796,MAMIFEROS,GALLINAZO,CORAGYPS ATRATUS,LC,Preocupación menor,False
797,MAMIFEROS,COTORRA NEGRA,PIONUS CHALCOPTERUS,LC,Preocupación menor,False
798,REPTILES,LORA FRENTIAMARILLA,AMAZONA OCHROCEPHALA,LC,Preocupación menor,False
799,REPTILES,LORA CACHETIAMARILLA,AMAZONA AMAZONICA,LC,Preocupación menor,False
800,MAMIFEROS,IBIS COQUITO,PHIMOSUS INFUSCATUS,LC,Preocupación menor,False
801,MAMIFEROS,PERICO CASCABELITO,FORPUS CONSPICILLATUS,LC,Preocupación menor,False
802,REPTILES,PERICO CASCABELITO,FORPUS CONSPICILLATUS,LC,Preocupación menor,False
803,MAMIFEROS,CANARIO SILVESTRE,SICALIS FLAVEOLA,LC,Preocupación menor,False
804,AVES,ERIZO AFRICANO,ATELERIX ALBIVENTRIS,LC,Preocupación menor,False
805,REPTILES,POLLA AZUL,PORPHYRIO MARTINICUS,LC,Preocupación menor,False
806,MAMIFEROS,TORTUGA MORROCOY,CHELONOIDES CARBONARIA,NE,No evaluada,False
807,MAMIFEROS,GUACHARO,STEATORNIS CARIPENSIS,LC,Preocupación menor,False
808,MAMIFEROS,BUHO CURRUCUTU,MEGASCOPS CHOLIBA,LC,Preocupación menor,False
809,MAMIFEROS,TORTUGA CHARAPA,PODOCNEMIS UNIFILIS,VU,Vulnerable,True
810,MAMIFEROS,GARRAPATERO,MILVAGO CHIMACHIMA,LC,Preocupación menor,False
811,MAMIFEROS,GUACAMAYA ALAS VERDES,ARA CHLOROPTERUS,LC,Preocupación menor,False
812,MAMIFEROS,DIAMANTE BABERO,POEPHILA ACUTICAUDA,LC,Preocupación menor,False
813,REPTILES,TANTILLA,TANTILLA LONGIFRONTALIS,LC,Preocupación menor,False
814,AVES,ANOLIS,ANOLIS FRASERI,LC,Preocupación menor,False
815,REPTILES,PITON BOLA,PYTHON REGIUS,NT,Casi amenazada,False
816,AVES,LORA FRENTIAMARILLA,AMAZONA OCHOCEPHALA,LC,Preocupación menor,False
817,AVES,GARZA NOCTURNA,NYCTICORAX NYCTICORAX,LC,Preocupación menor,False
818,AVES,MOSQUITERO,EMPIDONAX VIRESCENS,LC,Preocupación menor,False
819,AVES,MIELERO COMUN,COEREBA FLAVEOLA,LC,Preocupación menor,False
820,AVES,CARPINTERO,COLAPTES RUBIGINOSUS,LC,Preocupación menor,False
821,AVES,CARPINTERO REAL,DRYOCOPUS LINEATUS,NE,No evaluada,False
822,AVES,POLLA DEL AGUA,PORPHYRIO MARTINICA,LC,Preocupación menor,False
823,REPTILES,CAZADORA,MASTIGODRYAS PLEEI,LC,Preocupación menor,False
824,REPTILES,FALSA CORAL,LAMPROPELTIS MICROPHOLIS,LC,Preocupación menor,False
825,MAMIFEROS,ERIZO,ATELERIX ALBIVENTRIS,LC,Preocupación menor,False
826,AVES,CARPINTERO,DRYOCOPUES LINAOTUS,NE,No evaluada,False
827,AVES,LORA CABEZIAMARILLA,AMAZONA OCHROCEPHALA,LC,Preocupación menor,False
828,AVES,TURPIAL TOCHE,ICTERUS CHRYSOTER,LC,Preocupación menor,False
829,AVES,LORA FRENTIAMARAILLA,AMAZONA OCHROCEPHALA,LC,Preocupación menor,False
830,REPTILES,TORTUGA,TRACHEMYS CALLIROSTRIS,NE,No evaluada,False
831,AVES,COTORRA CARISUCIA,EUPSITTULA PERTINAX,LC,Preocupación menor,False
832,AVES,PASSERIFORME,PASSERIFORMES,NE,No evaluada,False
833,MAMIFEROS,PASSERIFORME,PASSERIFORMES,NE,No evaluada,False
834,AVES,BUHO ANTEOJOS,PULSATRIX PERSPILLATA,LC,Preocupación menor,False
835,AVES,GARZA BLANCA,BUBULCUS IBIS,LC,Preocupación menor,False
836,AVES,GUAMAMAYA AZUL,ARA ARARAUNA,LC,Preocupación menor,False
837,AVES,COLIBRI,GLAUCIS HIRSUTUS,LC,Preocupación menor,False
838,AVES,BIGOTUDO,MALACOPTILA PANAMENSIS,LC,Preocupación menor,False
839,AVES,GALLINA CIEGA,NYCTIDROMUS ALBICOLLIS,LC,Preocupación menor,False
840,REPTILES,CAZADORA,CHIRONIUS MONTICULA,LC,Preocupación menor,False
841,AVES,LORO CABEZA AZUL,PIONUS MESTRUUS,NE,No evaluada,False
842,MAMIFEROS,ZARIGÜEYA,DIDELPHIS MARUPIALIS,LC,Preocupación menor,False
843,AVES,BUHO DE ANTEOJOS,PULSATRIX PERSPILATA,LC,Preocupación menor,False
844,REPTILES,CULEBRA CORDELILLA,IMANTODES CENCHOA,LC,Preocupación menor,False
845,MAMIFEROS,ARDILLLA,NOTOSCIURUS GRANATENSIS,NE,No evaluada,False
846,AVES,PERICO HUILENSE,FORPUS CONSPICILLATUS,LC,Preocupación menor,False
847,AVES,GAVILAN POLLERO,RUPORNIS MAGNIROSTRIS,LC,Preocupación menor,False
848,MAMIFEROS,ZORRO-PERRO,CERDOCYON THOUS,LC,Preocupación menor,False
849,AVES,BARRANQUERO ANDINO,MOMOTUS AEQUATORIALIS,LC,Preocupación menor,False
850,AVES,LORA CABECIAMARILLA,AMAZONA AMAZONICA,LC,Preocupación menor,False
851,REPTILES,TORRTUGA ICOTEA,TRACHEMYS CALLIROSTRIS,NE,No evaluada,False
852,AVES,GAVILAN  GARRAPATERO,MILVAGO CHIMACHIMA,LC,Preocupación menor,False
853,AVES,CHAMON COMÙN,MOLOTHRUS BONARIENSIS,LC,Preocupación menor,False
854,MAMIFEROS,ZARIGÜEYA,CHIRONECTES MINIMUS,LC,Preocupación menor,False
855,AVES,TÓRTOLA,ZENAIDA OURICULATA,NE,No evaluada,False
856,AVES,GAVILAN,RUPORNIS MAGNIROSTRIS,LC,Preocupación menor,False
857,AVES,COLIBRI,FLORISUGA MELLIVORA,LC,Preocupación menor,False
858,AVES,TUCANETA,AULACORHYNCHUS HAEMATOPYGUS,LC,Preocupación menor,False
859,MAMIFEROS,PEREZOS DE DOS DEDOS,CHOLOEPUS HOFFMANNI,LC,Preocupación menor,False
860,AVES,TORTAZA,COLUMBINA TALPACOTI,LC,Preocupación menor,False
861,REPTILES,SABANERA,MASTIGODRYAS PLEEI,LC,Preocupación menor,False
862,REPTILES,CAZADORA,IMANTODES CENCHOA,LC,Preocupación menor,False
863,MAMIFEROS,MARMOSA,MARMOSA,NE,No evaluada,False
864,REPTILES,CORAL,MICRURUS DUMERILII,LC,Preocupación menor,False
865,REPTILES,SERPIENTE CAZADORA,CHIRONIUS MONTICULA,LC,Preocupación menor,False
866,AVES,PASSERIFORMES,PASSERIFORMES,NE,No evaluada,False
867,REPTILES,TORTUGA KINOSTERNON,KINOSTERNON LEUCOSTOMUM,NE,No evaluada,False
868,AVES,CARPINTERO HABADO,MELANERPES RUBRICAPILLUS,LC,Preocupación menor,False
869,AVES,MIELERO VERDE,CHLOROPHANES SPIZA,LC,Preocupación menor,False
870,AVES,CHOTACABRA,CICCABA ALBICOLLIS,NE,No evaluada,False
871,MAMIFEROS,MAPACHE,PROCYON SP.,NE,No evaluada,False
872,AVES,ASOMA,RAMPHOCELUS FLAMMIGERUS,LC,Preocupación menor,False
873,MAMIFEROS,MURCIELAGO,LASIURUS BLOSSEVILLII,LC,Preocupación menor,False
874,MAMIFEROS,GUATIN,DASYPROCTA PUNTACTA,LC,Preocupación menor,False
875,AVES,CARPINTERO BUCHIPECOSO,COLAPTES PUNCTIGULA,LC,Preocupación menor,False
876,AVES,CUCO ARDILLA,PIAYA CAYANA,LC,Preocupación menor,False
877,AVES,LORA CABEZA AZUL,PIONUS MENSTRUUS,LC,Preocupación menor,False
878,REPTILES,CAMALEON VELADO,CHAMAELEO CALYPTRATUS,LC,Preocupación menor,False
879,AVES,COTORRA CABECIAZUL,DIDELPHIS MARSUPIALIS,LC,Preocupación menor,False
880,AVES,MIRLA,MIMUS GILVUS,LC,Preocupación menor,False
881,MAMIFEROS,VENADO COLA BLANCA,ODOCOILEUS VIRGINIANUS,LC,Preocupación menor,False
882,AVES,GUACAMAYA ALIVERDE,ARA CHLOROPTERUS,LC,Preocupación menor,False
883,AVES,VIBORA DE SANGRE,CLELIA CLELIA,LC,Preocupación menor,False
884,MAMIFEROS,ZORRO CAÑERO,CERDOCYON THOUS,LC,Preocupación menor,False
885,MAMIFEROS,PERESOZO DE DOS DEDOS,CHOLOEPUS HOFFMANNI,LC,Preocupación menor,False
886,AVES,ZORSAL,CATHARUS USTULATUS,LC,Preocupación menor,False
887,REPTILES,SERPIENTE CARACOLERA,DIPSAS SANCTICJOANNIS,LC,Preocupación menor,False
888,AVES,COTORRA CABECIAZUL,PIONUS MENSTRUS,LC,Preocupación menor,False
889,AVES,MIELERO,CHLOROPHANES SPIZA,LC,Preocupación menor,False
890,REPTILES,TORTUGA MORROCOY,CHELONOIDS CARBONARA,NE,No evaluada,False
891,AVES,GUARDA CAMINOS,DENDROPHIDION BIVITTATUS,LC,Preocupación menor,False
892,AVES,TORCASA,LEPTOTILA VERREAUXI,LC,Preocupación menor,False
893,AVES,TURPIAL,ICTERUS SPURIUS,LC,Preocupación menor,False
894,REPTILES,TORTUGA MORROCOY,CHELONIDIS CARBONARIA,NE,No evaluada,False
895,AVES,LORA CACHETE AMARILLA,AMAZONA AMAZONICA,LC,Preocupación menor,False
896,REPTILES,SERPIENTE OJO DE GATO,LEPTODEIRA SEPTENTRIONALIS,LC,Preocupación menor,False
897,AVES,GUACAMAYA MILITAR,ARA MILITARIS,VU,Vulnerable,True
898,MAMIFEROS,PEREZOSO,CHOLOEPUS HOFFMANNI,LC,Preocupación menor,False
899,MAMIFEROS,ARMADILLO,DASYPUS NOVEMANCTUS,LC,Preocupación menor,False
900,REPTILES,CULEBRA PICO VERDE,LEPTOPHIS AHAETULLA,LC,Preocupación menor,False
901,REPTILES,VIBORA DE SANGRE,CLELIA CLELIA,LC,Preocupación menor,False
902,MAMIFEROS,GUATINES,DASYPROCTA PUNCTATA,LC,Preocupación menor,False
903,AVES,CUCARACHERO,TROFLODYTES AEDON,NE,No evaluada,False
